experiment_id,campaign_partition,target_sbox,target_sbox_index,key_id,session_id,fault_model,timing_offset_samples,width_samples,strength,repeat,repeat_spacing_samples,plaintext_hex,healthy_ciphertext_hex,response_received,faulty_ciphertext_hex,ciphertext_equal,ciphertext_hamming_distance
586,attack,S5,5,23,4,random_and_4,-27.83508538305225,2.1013738845795427,0.19247009955314,1,2.7747710274623323,94c64d8d1a22fdfb,d21e9eb561a70d66,True,d21e9eb561a73d66,False,2
589,attack,S0,0,22,4,random_and_4,2.2549378321981477,4.137426462942523,0.6443277234324957,1,3.0608952159199547,c285b419ca6bee07,b63ca6285104057c,True,b63ca6285104057c,True,0
590,attack,S5,5,23,6,random_and_4,1.2625301153167503,3.9729927870730983,0.4013121111374392,1,3.091179761127256,f2fc8010f81dbc55,5f4476e9bd4b7a13,True,5f4476e9bd4f7a13,False,1
594,attack,S0,0,23,7,random_and_4,-0.8605102174496291,1.8160253724134368,1.072326965359308,1,3.4257133504418267,07cc83240662f69e,5c9767990770fc5d,True,5c9767990770f85d,False,1
600,attack,S0,0,23,1,single_bit_flip,-7.681632958896335,2.1524960881291486,0.817792129526292,1,2.4418937274735626,57e2a394378675ed,3e69cf0909bcb78e,True,3e69cf0909bcb78e,True,0
601,attack,S5,5,23,0,single_bit_flip,-1.2016902166929264,1.6823880333574153,1.052589106840622,1,1.834552988650909,527e37e03c9f3d94,c05f91cac872cd76,True,c05f91cac87bcd76,False,2
605,attack,S0,0,22,1,random_and_4,-6.897946323474522,3.733887551462103,1.1662645251927068,1,1.298424372049467,074ae4272c679b27,9add3b88ba0b079e,True,9add3b88ba0b079e,True,0
609,attack,S0,0,23,5,random_and_4,-28.12313419206288,1.7367804908209374,0.4302287950629712,1,2.4014100918632386,ff557c1af1848f39,5251d5138d4a5a82,True,5251d5138d4a5a82,True,0
613,attack,S0,0,23,5,random_and_4,7.514667101727158,2.0637762718919506,0.8109810522527596,1,5.375260987819396,0770876a07e8cf10,02fd9c684e9ecf24,True,02fd9c684e9ecf2a,False,3
615,attack,S5,5,23,1,random_and_4,-10.120072392626902,1.3525245432253217,0.585239016502321,2,5.662142174248486,426d54cf00441fec,873068af7b0e98e8,True,873068af7b0e98e8,True,0
620,attack,S0,0,23,5,random_and_4,-2.508586696494527,16.47144815841374,1.9381064797042808,3,6.258896646973982,a052900db286a863,7012db6b3e3914aa,False,,,-1
624,attack,S0,0,23,6,random_and_4,7.37631454045856,1.2536286601883164,0.993775024258716,1,3.3294093994374467,b039a70c8d161a8e,8b8bf59e9e67ae37,True,8b8bf59e9e67ae3c,False,3
633,attack,S0,0,23,6,stuck_at_bit,-2.435929677772127,1.5450659391986856,0.5571850180199429,1,2.1570038791627755,4095fe0e31aa9653,bfc1fe54e4657ef9,True,bfc1fe54e4657ef9,True,0
637,attack,S0,0,23,5,random_and_4,1.6210212862337894,1.3950661801749225,0.391063001321413,2,2.0872224432762616,b30b16dc1263bb90,1054510a3a9ed17d,True,1054510a3a9ed17d,True,0
638,attack,S5,5,23,2,random_and_4,3.079723178576488,2.2618217644331327,1.0404360142210995,1,3.5572759378301115,b59d29ec5eb18218,08aa825953df2ccd,True,08aa825953df2ccd,True,0
643,attack,S0,0,23,5,random_and_4,1.853494223093691,4.056495319135554,0.609230952213835,1,3.7239740470226126,c67a3fa4377bec6e,a4721e9cbf64c0c5,True,a4721e9cbf64c0c5,True,0
644,attack,S0,0,23,1,random_and_4,-3.011000726785803,2.113399276461292,0.4136548329728666,1,2.2870264291120463,6d98a0451e0bfb5d,2da385be2b75418f,True,2da385be2b75418f,True,0
647,attack,S5,5,23,7,random_and_4,0.0216270142024099,2.2195287122272744,0.5497274379292261,1,3.6366313072270873,7614a9a4292d2c4a,e25d58a044ea8ce9,True,e25d58a044e58ce9,False,4
652,attack,S5,5,22,2,random_and_4,-3.0069679423921505,1.2196397602399485,0.678717746192234,1,3.500621199069116,47638c27eb71b860,2afe3c7216123443,True,2afe3c7216123443,True,0
657,attack,S5,5,23,1,random_and_2,3.0102587803922773,5.264223751137185,0.5170890905672793,1,6.242489439461656,eaa9e994cc73092a,7e82e21de172750d,True,7e82e21de17d750d,False,4
658,attack,S0,0,23,3,random_and_2,1.103123371904989,2.4215115196512165,0.7933182028282046,1,2.622991032908549,00319144d6c41c59,62d466c20cc945b6,True,62d466c20cc942b6,False,3
664,attack,S0,0,22,3,random_and_4,1.9561979418080264,1.420695200295667,0.7754221530856673,1,2.5442885567015083,c93463cf699f3cf3,283f11f3976ac34d,True,283f11f3976ac34d,True,0
669,attack,S0,0,23,0,single_bit_flip,1.9075097167286577,15.198514054539974,1.475484588391401,3,4.750356749993239,cee9013047a01ae1,73a54fea8542ce53,False,,,-1
672,attack,S0,0,23,4,random_and_4,1.871257824190883,2.1306869138305737,0.5974984295114236,2,2.678348050391924,4825474510e273e0,fd786c0fbb276942,True,fd786c0fbb276942,True,0
681,attack,S5,5,23,2,random_and_4,2.685545020008936,3.5690406101517733,0.4486654008386908,2,3.692361712231052,dc2798079f884c5f,ed420b660eff39ba,True,ed420b660efe394a,False,5
693,attack,S5,5,23,3,random_and_4,0.7081155988028591,4.932401990523768,1.2074369333439203,2,2.3749738182610374,a06c54e446596c1b,56bcfb3db6de449e,True,56bcfb3db6d2449e,False,2
697,attack,S0,0,22,3,random_and_4,8.179113919070053,1.3787105814975489,1.0921493780127236,1,5.356599332946778,732354b57b5d96f9,b3fd55638e6dae55,True,b3fd55638e6dae54,False,1
702,attack,S5,5,22,3,random_nibble,6.331235024343656,4.445675752751806,0.7079689894371278,1,6.17384081229598,11b2faaf756becbe,4f5b3a14d0427eea,True,4f5b3a14c4427eea,False,2
703,attack,S0,0,22,6,random_and_4,1.7266586593970383,3.503571800700039,1.0099317620778006,2,4.08278797469708,122de7f3f719597d,2f726eeed3a115e1,True,2f726eeed3a118eb,False,5
705,attack,S0,0,23,5,stuck_at_bit,-7.037576327571557,4.298882178234404,0.9183560734076684,1,5.202398861340784,77937e2947bf63ec,acc1c9c8ab23465f,True,acc1c9c8ab23465f,True,0
707,attack,S0,0,23,3,random_and_4,-2.721497206903789,1.2788078690037643,0.7792090413524806,1,1.5457106624196195,674e8138791162cf,f41334bbd8923a5e,True,f41334bbd892395e,False,2
717,attack,S0,0,23,2,random_and_4,0.3477662549166886,5.814246813506249,1.213928702490548,1,3.7600337318364008,4a24e25ac47b89fe,47fc3b2b1890628f,True,47fc3b2b1820628f,False,3
724,attack,S5,5,22,2,stuck_at_bit,29.384928568771965,1.484950886003596,0.2475852957993142,1,2.473324931449238,95b525832a7ef594,7b34787a3a338393,True,7b34787a3a338393,True,0
726,attack,S5,5,23,1,random_and_4,0.4615388690907007,1.172372731503918,0.5926355022895259,2,1.5728105888905206,16aad1eec601943b,cb9017100f0c6892,True,cb9017100f0b6892,False,3
728,attack,S0,0,22,7,random_and_4,2.518549037962764,5.435040428183379,0.7114026670104782,2,1.6809136453658584,beea184fc28ad109,9e33a856f5f7e478,True,9e33a856f5f7e478,True,0
730,attack,S5,5,22,1,random_and_4,-6.812467577315049,2.357703980115313,0.8014094623832035,1,3.003300388088414,c470a2b433a102ef,117b7ba4bf3bf909,True,117b7ba4b93bf909,False,2
735,attack,S0,0,22,3,random_and_4,5.177271595756901,11.082125309958318,1.0422826396616842,3,4.425063528984461,720e2065f5582ed8,9c1bcbfb2e8c084a,False,,,-1
739,attack,S5,5,23,3,random_and_4,21.95595846887232,1.5328282776577176,0.2460762888969327,1,1.4887166435185146,b881226e1a248f68,6233b9faf8756c75,True,6233b9faf8756c75,True,0
740,attack,S5,5,23,6,single_bit_flip,4.7121787257068775,2.994423305317216,1.03344121862841,2,6.072213350570264,4f99a8b6257da01e,9b6a994e45995a0b,True,9b6a994eb5995a0b,False,4
742,attack,S0,0,22,5,random_and_4,8.011698684627376,11.824874240992092,1.028289507196685,1,7.525344405533373,cfdaf462b70519c4,e56c5d9318b9272c,True,e56c5d9318b9272c,True,0
750,attack,S5,5,23,7,random_and_2,7.164836495084968,4.859380340809588,0.4522748852128639,2,4.618580549259605,6ac6ff506265bcf2,af6168a3cf7ebabb,True,af6168a3cf7ebabb,True,0
762,attack,S5,5,22,3,random_and_4,2.106185300276477,2.37799730596208,1.247177792379205,2,1.7606401200071164,9fbe714cc519ea1a,1d56ed711085f6f8,True,1d56ed711088f6f8,False,3
764,attack,S5,5,22,7,random_and_4,-7.53650174530753,10.196762572920514,1.4362531480674627,4,5.671849740979193,9adeb395305afc24,47ccf29cd684bc32,False,,,-1
765,attack,S5,5,22,0,random_and_4,2.489063281724405,2.7367506404713247,0.952801499630952,1,3.8623487122894753,6236788d37b7d0b7,85863d295dcb2bbd,True,85863d295dcb2bbd,True,0
771,attack,S0,0,23,3,single_bit_flip,-3.3465679786565574,3.7870727254752,1.0792523700105972,1,3.820576331611612,1e9ad8d560f0aaf1,ae115a5c30d71c5e,True,ae115a5c30d7175e,False,3
774,attack,S0,0,22,7,random_and_4,4.569773670865159,10.815671632347865,0.7816761647626931,1,5.022565179052549,00e4b2fb173cec21,5b844d4c0e93344b,True,5b844d4c0e93344b,True,0
776,attack,S5,5,23,6,random_and_4,4.400394146253074,5.202676193208144,0.3237269586813889,1,4.310872532537267,9badf9b92c426a94,52595a5e34dea021,True,52595a5e34dea021,True,0
778,attack,S0,0,23,6,random_and_4,2.812944344601372,2.33239950938875,0.7682124246258899,2,3.806518321011017,c7aa6b070ad7af85,fef7d4de1cf4f691,True,fef7d4de1cf4f69d,False,2
779,attack,S5,5,22,7,random_and_2,-5.461810460661869,4.499417868907847,0.4384751138693635,1,2.8660345806564043,50a46e2f7d66d6fe,66f41f1f6191591b,True,66f41f1f6191591b,True,0
783,attack,S5,5,22,5,random_and_4,-1.396960790698682,1.0828845074941864,0.7152538427081447,1,1.804009048691388,1d1f9c58cb563ac0,de22bb7506e5e45a,True,de22bb7506e5e45a,True,0
784,attack,S5,5,23,6,random_and_4,-1.948879453300523,3.308301564821334,0.9879516704565392,1,3.2106059553503514,2376f7ab8fcc0b91,85b347a69507c143,True,85b347a6950bc143,False,2
790,attack,S0,0,22,3,random_and_4,8.404806300628035,0.9672314790948892,1.0425829375618023,2,1.8273085523738568,05bbacfa6dde2a01,731b80be3de0fbf8,True,731b80be3de0fbf8,True,0
795,attack,S0,0,22,2,random_and_4,2.081500493762705,3.1965296185246217,0.7852768727350489,2,5.644276500475536,d1f9c6f881a3153b,799a13182d0dba71,True,799a13182d0dba75,False,1
799,attack,S0,0,22,0,random_and_4,6.033969794098052,0.9367307112690147,0.4047264159927097,1,4.601238107997113,108af057134b21c9,f2260a3f826368b3,True,f2260a3f826368bc,False,4
800,attack,S0,0,23,3,random_and_4,-6.207567342587252,3.663959290061688,0.7280316970365545,1,4.668463814610815,45e45353d4bac527,b6211c46c57ff725,True,b6211c46c57ff725,True,0
804,attack,S5,5,22,4,random_and_4,-2.9395311722376927,3.5897031588337667,0.6044518124586903,2,2.8054491284654466,1eb98974a3bff3ab,f205e595f01a65db,True,f205e595f51565db,False,6
816,attack,S0,0,23,3,random_and_4,1.79163882995435,2.143349443438836,0.7861582924212782,2,4.65966965184086,a085a64bc8c3e5c3,1a6fa30c92b5d818,True,1a6fa30c92b5d118,False,2
829,attack,S0,0,22,4,random_and_4,7.937593112939521,4.212560160711321,0.8719329247910015,1,2.6549252741193525,d9a526b010017a8c,4b7e22321605a43e,True,4b7e22321605a43e,True,0
831,attack,S0,0,22,5,random_and_4,5.384466243306607,0.8872482171681255,1.0986779735655596,1,2.6670645913295656,715678edf7535514,e8005773e5e9a57e,True,e8005773e5e9a571,False,4
839,attack,S0,0,22,3,random_and_4,-1.745781495612621,2.2985792653369503,0.7603407472854957,2,3.574073848858504,d49a281656152309,988607f144e105b9,True,988607f144e102b9,False,3
841,attack,S5,5,22,7,random_and_4,2.6183021058053906,3.44385526552968,0.4270767607287339,1,4.147079806268399,7ff7f878e2b0b8f6,ed169f437f708d50,True,ed169f437f708d50,True,0
842,attack,S0,0,22,3,random_and_4,1.216007982303131,4.944059477066853,1.239622238652893,1,3.7943334608476142,3c50f3c872c63f43,135ceca87aea2d98,True,135ceca87aea2298,False,4
846,attack,S5,5,23,7,random_and_4,3.7376727023018006,8.81989117854029,0.5675209001727065,2,3.552953127332933,50a2f90f5c0904ce,07d2b0e4862e1a29,True,07d2b0e4d62e1a29,False,2
850,attack,S5,5,23,7,random_and_4,-6.901215936361373,3.291063661039016,0.6128142818934466,1,5.030980299761375,81835beea71aa78f,aa8f419ba4b975a8,True,aa8f419ba5b975a8,False,1
858,attack,S5,5,23,5,random_and_4,-0.9481642966687662,3.795255524187096,0.8294430133098287,1,4.231325004763946,a188af7225c63505,e5b7a54853e6a05a,True,e5b7a54853eaa05a,False,2
859,attack,S0,0,23,1,random_and_4,0.9291773712760848,2.7260095134589077,0.4459620208322772,1,4.72773001936571,3581f43704403d5d,4ef7a5b42a9863e2,True,4ef7a5b42a9863e2,True,0
860,attack,S5,5,23,1,random_and_4,-6.727665453622049,1.364368501565974,0.2589462622880751,1,4.697894679907597,e7ff9b1a6dd36bd6,a16ba9b926240868,True,a16ba9b920240868,False,2
861,attack,S5,5,22,5,random_and_4,-3.2226852182236945,8.508461068339964,1.0779945306266243,3,5.630760217511677,d81034bca3040d46,01c2ad3db893f616,False,,,-1
865,attack,S5,5,22,7,random_and_4,-1.2819595522676974,2.9934586739244757,1.032574309125235,2,1.8861251494231104,f90ab11212f65b91,eb43c2f9259870ff,True,eb43c2f9259470ff,False,2
873,attack,S0,0,22,3,random_and_4,5.309169989495443,7.757921394574596,0.7705752728018758,1,5.831638626750719,19e3e3ceee9c8a6e,32b76bd884a65932,True,32b76bd884a6593d,False,4
876,attack,S5,5,22,5,stuck_at_bit,-1.8622593767298807,4.089286473277153,0.7915681968089061,1,2.3897412229161104,32c75604406a80e5,fdf300f29280c740,True,fdf300f29281c740,False,1
889,attack,S5,5,23,4,random_and_4,-6.26315910087708,9.982788818866164,0.5276165149144093,1,5.924479107856326,5c3042252ff69375,471927072abfcca2,True,471927072bb6cca2,False,3
895,attack,S5,5,22,2,random_and_4,-3.2293572513732416,1.9769477692880095,0.5889466766505164,2,4.629777790874607,c933ae0f597530f7,a1cc9148b104f713,True,a1cc9148b102f713,False,2
901,attack,S5,5,22,0,single_bit_flip,-1.9923307879499537,1.722794847995731,0.4300770821896796,1,3.986050212122497,4feb9e053d503a3c,21e45ead247fd59d,True,21e45ead247fd59d,True,0
907,attack,S5,5,23,5,random_and_4,2.7073600618364284,1.89509181340982,0.7182683333650753,1,2.8436502614916965,c00d032998c8dd8c,506a87c00331b4df,True,506a87c00331b4df,True,0
909,attack,S5,5,22,3,random_and_4,-0.831796899630346,0.7149543039394984,0.5615788433921236,1,1.7316374243791632,ff886bc6f7940b83,30883d017bcf914e,True,30883d017bcf914e,True,0
910,attack,S0,0,22,2,random_and_4,8.929689605810209,0.6616840025913057,0.5242553183570726,1,5.1336245768026,6d26f665d0d6ab5b,3d6e8596fc6bc506,True,3d6e8596fc6bc506,True,0
911,attack,S0,0,23,0,random_and_4,2.3964530246410907,2.0395412808975246,0.987052631542524,1,3.823536154610201,51480c8a4e101719,ea2e399d8adb2989,True,ea2e399d8adb2889,False,1
917,attack,S0,0,22,4,stuck_at_bit,-2.8824087420140323,3.277797813448651,0.3524671806403937,2,1.975623429232761,4d4b3fdc8c2d341a,c9c728db41319a92,True,c9c728db41319192,False,3
919,attack,S0,0,23,5,random_and_4,9.58448413025902,1.510084243577987,0.972435002711492,1,5.207746250117267,26e0fe2351d3cd32,641f79dd602dfaed,True,641f79dd602dfaed,True,0
925,attack,S5,5,22,5,random_and_4,-8.117101567946683,9.092420143813232,0.5519265415066822,2,2.8231538939635987,ec89b539db9f4cf5,65bdc623bd66f35d,True,65bdc623b216f35d,False,7
927,attack,S0,0,23,4,stuck_at_bit,-3.088668261539471,2.887776682969984,0.5306766358697919,1,1.5104008411119971,a71886ca55aaf36c,0a247058d00a7a58,True,0a247058d00a7558,False,4
928,attack,S5,5,22,4,stuck_at_bit,-6.509822975562996,1.8908797587747288,0.5815714479275551,2,5.540023803012063,64ca4ba973f1a5ff,f6a3e94a8a82dab6,True,f6a3e94a8a8ddab6,False,4
940,attack,S5,5,23,7,stuck_at_bit,-2.593644516553188,4.137047645442982,1.074095474989205,1,2.674008273857603,16f8d0e83108e522,2e998dd159213e64,True,2e998dd159213e64,True,0
944,attack,S0,0,22,5,random_and_2,-1.953852495969305,5.493087319470373,0.615465174811751,2,5.694618262268217,87a45705004131fd,99c154bbd3b6a1fb,True,99c154bbd3b6a2fb,False,2
950,attack,S0,0,22,0,single_bit_flip,-2.1650685699516394,5.241088333193126,0.6412238590594892,1,4.1012034066985255,cacf433491456320,98975b3fb89d97ee,True,98975b3fb89d91ee,False,2
952,attack,S5,5,23,4,random_and_4,-7.571639078798231,0.702436403811917,1.170873369649545,2,1.741209803722148,bd8c101c4210a6cf,78a1a035f578af03,True,78a1a035fb78af03,False,3
953,attack,S5,5,22,0,stuck_at_bit,0.8229159213140202,3.463541621403162,0.8744029151739258,1,4.304201217206792,5c4f6bfe3b83ec19,c6d5a73b7ac57e5b,True,c6d5a73b7ac57e5b,True,0
955,attack,S5,5,23,1,random_nibble,4.258291804433714,7.019715519374072,0.8361340153469154,2,3.65962171137775,81d2546ba8dcbfef,2660bec20e8919a0,True,2660bec2be8919a0,False,3
956,attack,S0,0,22,1,random_and_4,-2.3396223570758203,2.986523198931963,0.4720407299841396,1,4.590435031953441,4b10e146d601dcf4,3d292ce847b99c73,True,3d292ce847b99373,False,4
959,attack,S0,0,22,3,random_and_4,5.2460846689714575,13.392459888761769,0.7337281226555533,2,5.267772383499307,144364aeaf5be149,5ec6be2d39b6fc58,True,5ec6be2d39b6fd5d,False,3
962,attack,S0,0,22,6,random_nibble,-3.258628817268148,4.066204138147877,0.5839018659767423,1,4.156744893788317,ba0dfc77261af57c,46af3fcc4d60f0f8,True,46af3fcc4d60f7f8,False,3
967,attack,S0,0,22,0,random_and_4,0.7556082226134966,3.8899530665366577,0.5726925486511626,1,2.867738612768454,3cd85c5f6e7c8fa9,06c6e94be2c1e823,True,06c6e94b42c1eb23,False,4
979,attack,S0,0,23,5,random_and_2,-0.9557184343209396,1.6114724746848272,0.6632723695148836,1,4.741247356544681,1eb5215525d5f755,3f046096a2f9f737,True,3f046096a2f9f737,True,0
983,attack,S0,0,22,7,random_and_4,-3.0879678355620523,2.747574843090467,0.4890964541615804,2,4.402033800363295,2339f5ff270c1b79,24f36819430ff50f,True,24f36819430ff90f,False,2
987,attack,S0,0,22,3,single_bit_flip,4.728605356442802,2.327225551634404,1.2467591997697147,2,5.708336298506506,f0da9ae2e5842dd5,6db667aca731f7ac,True,6db667aca731f7a6,False,2
990,attack,S0,0,22,5,random_and_4,-3.447878685651242,12.836030113670413,1.1458141995936943,3,7.700926115647153,dccb0b2d13d15fd5,dfa0f5cb4c2ddcb7,False,,,-1
995,attack,S5,5,23,3,random_nibble,-2.3614056503410508,1.5089555541169604,0.4484564942008706,1,1.7640252905850171,51264b9db73e1f95,f15f52319af8802f,True,f15f52319afb802f,False,2
996,attack,S0,0,23,0,random_and_4,-3.332842245228702,2.4795698795063634,0.759906210720386,1,3.34174566107496,b68b6828acc6e073,a45bdf374a6b1643,True,a45bdf374a6b1643,True,0
998,attack,S0,0,22,3,random_and_4,-2.0269492193224043,2.938601628726169,0.636223874053057,2,3.3339335419091443,5eee483bcaf283fb,4525a80de840db62,True,4525a80de840d062,False,3
1000,attack,S0,0,22,2,stuck_at_bit,7.513756695970217,5.134102193184161,0.517537034528956,1,3.245083115005554,1cb70526350358d7,4de9ca69895b6a9a,True,4de9ca69895b6a9a,True,0
1003,attack,S5,5,22,6,random_and_4,6.141259207792768,6.092667918729632,0.7958628812030873,1,6.200186881435484,3d562159846a9e5f,e2846dff32218bc2,True,e2846dff32218bc2,True,0
1004,attack,S0,0,22,7,random_and_4,-2.5069732695652043,1.0597914108908162,0.5107723888865737,1,1.512035335261675,8126bb0478a989d4,8abb86cee5499a34,True,8abb86cee5499a34,True,0
1010,attack,S0,0,22,6,random_and_4,1.752410842629016,3.883914713520574,0.9667686989389902,2,3.4843695792575025,5bcb4e84fb181e7b,e08764a732bc3343,True,e08764a730bc3743,False,2
1013,attack,S0,0,23,6,random_and_4,-1.4902772599744842,3.2366446608634325,0.6600455231098752,1,2.271797829407001,ca491fc511e3e4cd,9bee5503a6d113f7,True,9bee5503a6d10af7,False,3
1019,attack,S0,0,22,4,single_bit_flip,0.7381511250867194,1.5553301588392228,0.7217600016136172,1,4.115857445888933,b07dc8750cc2b21f,bc47b3fc47fd9387,True,bc47b3fc47fd9887,False,3
1020,attack,S5,5,22,6,random_and_4,-3.237096443490649,2.0890778071448515,0.7490369520844715,1,4.017288922089588,a4ee786c7f36c060,039507c6c15b0256,True,039507c6c15b0256,True,0
1023,attack,S5,5,23,0,random_and_2,4.018323635644397,1.0600772132708305,1.0232328517566964,1,2.83406278668018,5c6cb64020bb791c,33877661ec5ae241,True,33877661ec5ae241,True,0
1026,attack,S0,0,23,7,random_and_4,1.2846955207152069,9.116629377446907,1.2283163098617855,3,7.4483188483062674,36c2170a66010a3a,1d507b64cba5acc2,False,,,-1
1027,attack,S0,0,23,3,random_and_4,3.820335093679272,14.20747710385966,1.909533943679229,3,5.838662630536492,3f5b7f4ea6ff521e,914d6a5fcf5b5b3a,False,,,-1
1029,attack,S5,5,22,2,random_and_4,3.128982703569983,1.1738038934377808,0.6839368650875151,1,4.057428896065316,287c73a4f54f8bf7,7a9063572da9ece0,True,7a9063572da9ece0,True,0
1031,attack,S5,5,22,5,random_and_4,-2.338293422564744,0.8618202558634491,0.9925894772668692,1,3.135041945789116,969da70f6489a57e,b8f0e9e5aef59dd1,True,b8f0e9e5aef59dd1,True,0
1035,attack,S0,0,22,6,random_and_4,-2.8606177256872285,2.6217928209091457,0.3926896147707079,1,4.440017804275403,c10147fdce6f7a06,2926083a09ca4346,True,2926083a09ca4346,True,0
1037,attack,S5,5,23,0,random_and_4,-1.818345714475752,2.0679354024640584,1.1661646444546276,1,2.961965510929623,fe0f1af31e03f3ea,c07be4f9f216bd6d,True,c07be4f9f216bd6d,True,0
1038,attack,S0,0,22,3,random_and_4,-0.5073597575640298,1.8442525901509843,0.944795810622762,1,4.082504786675253,4e4a4fd68687c745,0f3fed38a115cdd6,True,0f3fed38a115cdd6,True,0
1039,attack,S5,5,23,0,random_and_4,-6.034542939783865,1.881511731045041,0.3009637423677239,2,2.745955141740648,7d18b5c65ad118e4,f076935a95100a0a,True,f076935a95180a0a,False,1
