experiment_id,category,category_id,sampling_regime,target_sbox,target_sbox_index,key_id,session_id,master_key_hex,round_key_32_hex,x31_hex,x32_hex,target_original_input,target_faulted_input,impacted_sboxes,impacted_sbox_count,target_impacted,off_target_impacted,changed_sbox_input_count,fault_effective,invalid_subtype,invalid_probability,global_jitter_samples,injection_jitter_samples,model_details_json
2407,clean_target_effective,2,target_probe,S5,5,3,2,9a12785cf0bfd7f9169e,615424b1,3b613a79,f29e9c38,12,0,S5,1,True,False,1,True,,0.000522416210966413,0.10975118434702079,-0.03248589198800405,"{""S5"": {""and_mask"": 1}}"
2408,missed,0,target_probe,S0,0,4,2,19befa4e32aa4154e8eb,48e4d611,421be3f9,6f793f3f,14,14,,0,False,False,0,False,,0.0005,0.08110574625586472,0.1778728335077312,{}
2409,clean_target_effective,2,target_probe,S5,5,4,2,19befa4e32aa4154e8eb,48e4d611,eda2825c,0590d58f,7,1,S5,1,True,False,1,True,,0.0019323837810743716,-0.16927507078092602,0.42039911503410893,"{""S5"": {""and_mask"": 9, ""randomized_positions"": [1, 2]}}"
2410,missed,0,target_probe,S0,0,5,2,6ce416051079421e4d04,e3f442d9,2ab1baed,c98cabe1,8,8,,0,False,False,0,False,,0.0005,0.2573502414728763,-0.21672024360370712,{}
2411,clean_target_ineffective,1,target_probe,S5,5,5,2,6ce416051079421e4d04,e3f442d9,f1223c47,b1df2e3a,2,2,S5,1,True,False,0,False,,0.0007610283812498694,0.20330538484975802,-0.250361208776326,"{""S5"": {""and_mask"": 15, ""randomized_positions"": [1, 3]}}"
2412,missed,0,target_probe,S0,0,6,2,b67736ff4c567a14112b,30e88f1f,39727f24,58855912,13,13,,0,False,False,0,False,,0.0005058547817479388,0.013480523249282802,-0.11383652863417222,{}
2413,off_target,3,neighbor_probe,S5,5,6,2,b67736ff4c567a14112b,30e88f1f,afd36f53,76968de5,7,7,S4,1,False,True,0,False,,0.000615174335560119,-0.24864126417266666,-0.044403331368050636,"{""S4"": {""replacement"": 14}}"
2414,off_target,3,neighbor_probe,S0,0,7,2,b78b228f913a5cfcb7ec,5efdde13,cba2f0fc,991f1e00,3,3,S1,1,False,True,1,True,,0.0005534812428515675,-0.6550564286729975,0.17384757967773798,"{""S1"": {""and_mask"": 14, ""randomized_positions"": [0, 3]}}"
2415,missed,0,neighbor_probe,S5,5,7,2,b78b228f913a5cfcb7ec,5efdde13,3381be03,dff2e6e1,0,0,,0,False,False,0,False,,0.0005,-0.2875428769654516,0.29491854537080775,{}
2416,multi_hit,4,multi_probe,S0,0,0,3,94be897446726719d350,124ec80a,63e27d3d,67ebcf3a,0,0,S1;S6,2,False,True,1,True,,0.12807686868551618,-0.19811555385159074,-0.04145919894592301,"{""S1"": {""and_mask"": 10}, ""S6"": {""and_mask"": 13}}"
2417,off_target,3,multi_probe,S5,5,0,3,94be897446726719d350,124ec80a,5aa8bc9c,4ad41451,9,9,S4,1,False,True,1,True,,0.03227364400897835,0.3663174479188491,-0.12787762518570225,"{""S4"": {""and_mask"": 3}}"
2418,invalid_reset,5,invalid_probe,S0,0,1,3,454d5b2e2dc08ce40669,2bcb35b6,6345860d,5fc80b3a,12,12,,0,False,False,0,False,timeout,0.985,-0.12652451508509843,-0.05533949858093709,{}
2419,invalid_reset,5,invalid_probe,S5,5,1,3,454d5b2e2dc08ce40669,2bcb35b6,45081b4a,83c930bd,0,0,,0,False,False,0,False,reset,0.985,-0.012285509969312776,-0.0669542932900383,{}
2420,missed,0,miss_probe,S0,0,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,59005fbc,b325d6f4,5,5,,0,False,False,0,False,,0.0005,0.00895564074651706,0.2772001878865857,{}
2421,missed,0,miss_probe,S5,5,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,8f5a1c19,9c6908bc,14,14,,0,False,False,0,False,,0.0005,-0.28449460415820554,-0.25815153391445866,{}
2422,missed,0,miss_probe,S0,0,3,3,9a12785cf0bfd7f9169e,615424b1,a8b7ae02,87e9e618,9,9,,0,False,False,0,False,,0.0005,-0.45489103073802356,-0.0011750792324873706,{}
2423,off_target,3,miss_probe,S5,5,3,3,9a12785cf0bfd7f9169e,615424b1,894ffaf3,a01baa4a,4,4,S2,1,False,True,1,True,,0.0005,0.44857200016248366,0.41005176890019474,"{""S2"": {""and_mask"": 2}}"
2424,off_target,3,target_probe,S0,0,4,3,19befa4e32aa4154e8eb,48e4d611,8ec26c7c,bd0daf3f,14,14,S1,1,False,True,0,False,,0.001078670990435091,-0.01038473143466266,-0.16180331741066067,"{""S1"": {""and_mask"": 10, ""randomized_positions"": [0, 2]}}"
2425,multi_hit,4,target_probe,S5,5,4,3,19befa4e32aa4154e8eb,48e4d611,ff278756,10f78781,1,0,S5;S6,2,True,True,2,True,,0.0007400745448074173,-0.3285178575834411,-0.5697739867051853,"{""S5"": {""and_mask"": 8}, ""S6"": {""and_mask"": 7}}"
2426,missed,0,target_probe,S0,0,5,3,6ce416051079421e4d04,e3f442d9,31a1e36f,d66d033e,7,7,,0,False,False,0,False,,0.0006587942588622671,0.3434427707981955,0.18157502624401786,{}
2427,missed,0,target_probe,S5,5,5,3,6ce416051079421e4d04,e3f442d9,d2a7deb2,c65591f4,10,10,,0,False,False,0,False,,0.0005,-0.28378534733023925,-0.22485498596426723,{}
2428,clean_target_ineffective,1,target_probe,S0,0,6,3,b67736ff4c567a14112b,30e88f1f,44b70b58,31f0d7a3,12,12,S0,1,True,False,0,False,,0.0005,-0.06781476741726242,0.19429565581581876,"{""S0"": {""and_mask"": 12}}"
2429,missed,0,target_probe,S5,5,6,3,b67736ff4c567a14112b,30e88f1f,b2fd4e01,e4874c40,6,6,,0,False,False,0,False,,0.0008082202912773218,0.41219160684257344,0.27767163614783186,{}
2430,off_target,3,target_probe,S0,0,7,3,b78b228f913a5cfcb7ec,5efdde13,537a3140,49e457fb,8,8,S1,1,False,True,1,True,,0.0005373197778701015,0.23399727863966607,-0.18890666305145437,"{""S1"": {""and_mask"": 9}}"
2431,missed,0,target_probe,S5,5,7,3,b78b228f913a5cfcb7ec,5efdde13,ba53366c,26704406,8,8,,0,False,False,0,False,,0.0005173484223369205,-0.066092017091708,0.05658235943531156,{}
2432,missed,0,target_probe,S0,0,0,0,94be897446726719d350,124ec80a,6698f538,4b3152ad,7,7,,0,False,False,0,False,,0.0005,0.1174141350769542,-0.10408309674496269,{}
2433,off_target,3,neighbor_probe,S5,5,0,0,94be897446726719d350,124ec80a,cc3ba0be,dd7aa901,3,3,S6,1,False,True,1,True,,0.0005,0.22797668355152162,0.06214477623894639,"{""S6"": {""and_mask"": 6}}"
2434,off_target,3,neighbor_probe,S0,0,1,0,454d5b2e2dc08ce40669,2bcb35b6,b712f85d,cc9637b6,0,0,S1,1,False,True,0,False,,0.0005773357533181138,0.3362491256020397,0.1313619363155543,"{""S1"": {""and_mask"": 13}}"
2435,off_target,3,neighbor_probe,S5,5,1,0,454d5b2e2dc08ce40669,2bcb35b6,14109720,a80b131c,12,12,S4,1,False,True,1,True,,0.000904941639512795,0.4301602177024999,-0.09086815660648831,"{""S4"": {""bit_position"": 0, ""stuck_value"": 1}}"
2436,invalid_reset,5,multi_probe,S0,0,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,3bdefa4a,142d00ee,15,15,,0,False,False,0,False,timeout,0.35267838890302283,0.43710154408316804,-0.15193542755870912,{}
2437,invalid_reset,5,multi_probe,S5,5,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,58ae01f8,05ea68c4,6,6,,0,False,False,0,False,reset,0.6267118176196773,-0.04770181952662118,0.019509829183730162,{}
2438,invalid_reset,5,invalid_probe,S0,0,3,0,9a12785cf0bfd7f9169e,615424b1,ae30cb33,1393e2f0,1,1,,0,False,False,0,False,reset,0.6444717933184875,-0.3686123445626337,-0.18995197369655972,{}
2439,invalid_reset,5,invalid_probe,S5,5,3,0,9a12785cf0bfd7f9169e,615424b1,9b5a0ece,c35cddf0,0,0,,0,False,False,0,False,timeout,0.985,0.2913244997507218,0.12558382893448447,{}
2440,missed,0,miss_probe,S0,0,4,0,19befa4e32aa4154e8eb,48e4d611,fd50cfea,52093ce1,0,0,,0,False,False,0,False,,0.0005,-0.4514985290330733,-0.058505164468646745,{}
2441,missed,0,miss_probe,S5,5,4,0,19befa4e32aa4154e8eb,48e4d611,77389847,270dec96,14,14,,0,False,False,0,False,,0.0005,-0.16770343637841023,0.06710412159054556,{}
2442,off_target,3,miss_probe,S0,0,5,0,6ce416051079421e4d04,e3f442d9,5b240c82,4b080f17,14,14,S3,1,False,True,0,False,,0.0005,0.5464206875391787,0.07679650304060644,"{""S3"": {""and_mask"": 13}}"
2443,missed,0,miss_probe,S5,5,5,0,6ce416051079421e4d04,e3f442d9,feccb7e1,a6e7c17d,1,1,,0,False,False,0,False,,0.0005,0.214310818448422,-0.17726548301441103,{}
2444,missed,0,target_probe,S0,0,6,0,b67736ff4c567a14112b,30e88f1f,264fc712,bde4c3b2,13,13,,0,False,False,0,False,,0.0009404400775038696,0.4414158384552772,0.0921902207795152,{}
2445,clean_target_effective,2,target_probe,S5,5,6,0,b67736ff4c567a14112b,30e88f1f,500a417a,fc2ac8df,12,4,S5,1,True,False,1,True,,0.0006541894770173615,0.05566433489411951,0.10072484605686066,"{""S5"": {""bit_position"": 3}}"
2446,clean_target_ineffective,1,target_probe,S0,0,7,0,b78b228f913a5cfcb7ec,5efdde13,672157aa,2fdc7457,4,4,S0,1,True,False,0,False,,0.0005390398293329319,-0.5614864037561441,0.03863779702459516,"{""S0"": {""and_mask"": 13, ""randomized_positions"": [1, 2]}}"
2447,missed,0,target_probe,S5,5,7,0,b78b228f913a5cfcb7ec,5efdde13,bc5b0692,6115bfa8,14,14,,0,False,False,0,False,,0.0007413467941522558,0.0797637847249233,-0.043287733366235995,{}
2448,clean_target_effective,2,target_probe,S0,0,0,1,94be897446726719d350,124ec80a,0c176036,690aef75,15,11,S0,1,True,False,1,True,,0.0005629634202146864,0.3591609082696651,-0.10983672313420703,"{""S0"": {""and_mask"": 11}}"
2449,missed,0,target_probe,S5,5,0,1,94be897446726719d350,124ec80a,a36612a7,9f80590a,12,12,,0,False,False,0,False,,0.0005626905484878555,0.2346022887809682,0.10458225987240471,{}
2450,clean_target_effective,2,target_probe,S0,0,1,1,454d5b2e2dc08ce40669,2bcb35b6,d16f750b,0bd37448,14,10,S0,1,True,False,1,True,,0.000799186581819726,0.01899166169744231,0.17439909395670303,"{""S0"": {""replacement"": 10}}"
2451,missed,0,target_probe,S5,5,1,1,454d5b2e2dc08ce40669,2bcb35b6,1cba41a3,49860a96,4,4,,0,False,False,0,False,,0.0007127908829336157,-0.30987040960923373,0.2533330179484876,{}
2452,clean_target_ineffective,1,target_probe,S0,0,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,337c1060,4a7745e8,9,9,S0,1,True,False,0,False,,0.0006319777315409551,0.5585839098091496,-0.21865857289067261,"{""S0"": {""and_mask"": 15, ""randomized_positions"": [0, 3]}}"
2453,missed,0,neighbor_probe,S5,5,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,f36c62db,ab51d659,13,13,,0,False,False,0,False,,0.0008544950627163541,0.36354867521800216,0.25788207577325484,{}
2454,multi_hit,4,neighbor_probe,S0,0,3,1,9a12785cf0bfd7f9169e,615424b1,5691e961,934dc197,6,6,S0;S1,2,True,True,0,False,,0.0017589067093330686,0.42462328768553115,0.028635895236825415,"{""S0"": {""and_mask"": 15, ""randomized_positions"": [1, 2]}, ""S1"": {""and_mask"": 7, ""randomized_positions"": [2, 3]}}"
2455,off_target,3,neighbor_probe,S5,5,3,1,9a12785cf0bfd7f9169e,615424b1,21aa3d17,a494e9f5,12,12,S6,1,False,True,1,True,,0.0006332496165760102,-0.18000890016078452,0.10992880198744333,"{""S6"": {""and_mask"": 14}}"
2456,multi_hit,4,multi_probe,S0,0,4,1,19befa4e32aa4154e8eb,48e4d611,1c2c2dd4,3b403c75,4,4,S0;S1;S5,3,True,True,1,True,,0.20726623867713187,-0.0015541003245984008,0.11772298514378168,"{""S0"": {""bit_position"": 2, ""stuck_value"": 1}, ""S1"": {""bit_position"": 2, ""stuck_value"": 0}, ""S5"": {""bit_position"": 2, ""stuck_value"": 0}}"
2457,multi_hit,4,multi_probe,S5,5,4,1,19befa4e32aa4154e8eb,48e4d611,46880fbe,aa389c9b,13,12,S2;S4;S5;S6,4,True,True,3,True,,0.34193128392346595,-0.5107236775644918,0.06607210710521093,"{""S2"": {""replacement"": 10}, ""S4"": {""replacement"": 13}, ""S5"": {""replacement"": 12}, ""S6"": {""replacement"": 11}}"
2458,invalid_reset,5,invalid_probe,S0,0,5,1,6ce416051079421e4d04,e3f442d9,e8259231,69649b65,12,12,,0,False,False,0,False,reset,0.9814993717128617,0.5631663005860766,0.1896590703265104,{}
2459,invalid_reset,5,invalid_probe,S5,5,5,1,6ce416051079421e4d04,e3f442d9,dfa0316e,62a8dcb7,5,5,,0,False,False,0,False,timeout,0.985,0.48401019897389375,-0.16611989307680608,{}
2460,missed,0,miss_probe,S0,0,6,1,b67736ff4c567a14112b,30e88f1f,d8b1132f,506b643f,0,0,,0,False,False,0,False,,0.0005,0.38467100682303446,0.005200187979618008,{}
2461,off_target,3,miss_probe,S5,5,6,1,b67736ff4c567a14112b,30e88f1f,6f03b55d,75ff4cc4,1,1,S2,1,False,True,1,True,,0.0005,-0.0973545283613377,0.1642921061424007,"{""S2"": {""bit_position"": 1}}"
2462,missed,0,miss_probe,S0,0,7,1,b78b228f913a5cfcb7ec,5efdde13,a87cb405,15cb5b6b,8,8,,0,False,False,0,False,,0.0005,-0.23523581126562737,-0.15607920073424597,{}
2463,missed,0,miss_probe,S5,5,7,1,b78b228f913a5cfcb7ec,5efdde13,d6b68b71,26418246,11,11,,0,False,False,0,False,,0.0005,-0.39855444362199455,0.028974173686783046,{}
2464,multi_hit,4,target_probe,S0,0,0,2,94be897446726719d350,124ec80a,e8eda7d7,46ba6399,3,3,S3;S6,2,False,True,2,True,,0.0005248705405261848,-0.13926918435043723,-0.09740491435538898,"{""S3"": {""replacement"": 8}, ""S6"": {""replacement"": 12}}"
2465,off_target,3,target_probe,S5,5,0,2,94be897446726719d350,124ec80a,2802e5f5,6b13317f,5,5,S4,1,False,True,1,True,,0.000544893535124449,0.08327607101622309,-0.09637967971368193,"{""S4"": {""replacement"": 10}}"
2466,missed,0,target_probe,S0,0,1,2,454d5b2e2dc08ce40669,2bcb35b6,b55c7dbf,bcf04b26,0,0,,0,False,False,0,False,,0.0005,0.6349954843543499,-0.03056822071379194,{}
2467,missed,0,target_probe,S5,5,1,2,454d5b2e2dc08ce40669,2bcb35b6,3ca2fae5,c9c02aaa,0,0,,0,False,False,0,False,,0.0006623226744394389,-0.25950377137486946,0.2808401626623197,{}
2468,off_target,3,target_probe,S0,0,2,2,982fc83b7cc8e27ed3ed,c48bcaf1,b97793ba,af399773,2,2,S1,1,False,True,1,True,,0.0005,-0.7705400674877184,0.038559863337199546,"{""S1"": {""bit_position"": 1}}"
2469,missed,0,target_probe,S5,5,2,2,982fc83b7cc8e27ed3ed,c48bcaf1,3ccf23d0,f8faccc8,7,7,,0,False,False,0,False,,0.0005,0.22628477349040735,0.004017273974077302,{}
2470,clean_target_effective,2,target_probe,S0,0,3,2,9a12785cf0bfd7f9169e,615424b1,e916bd20,8dbceced,12,0,S0,1,True,False,1,True,,0.0005,0.09668596502861557,0.018275191389514618,"{""S0"": {""and_mask"": 2}}"
2471,clean_target_effective,2,target_probe,S5,5,3,2,9a12785cf0bfd7f9169e,615424b1,96c6dd16,2e031eab,5,4,S5,1,True,False,1,True,,0.003001543931195735,-0.265753492752196,-0.4425146128362083,"{""S5"": {""and_mask"": 4}}"
2472,missed,0,target_probe,S0,0,4,2,19befa4e32aa4154e8eb,48e4d611,fa133df6,2c585670,1,1,,0,False,False,0,False,,0.0005784640215922618,0.45612925299503115,0.23686190392342674,{}
2473,off_target,3,neighbor_probe,S5,5,4,2,19befa4e32aa4154e8eb,48e4d611,1cb44a53,a3ef277b,0,0,S6,1,False,True,1,True,,0.0016365093118079826,-0.40561705361037986,0.03899312797919375,"{""S6"": {""and_mask"": 0}}"
2474,off_target,3,neighbor_probe,S0,0,5,2,6ce416051079421e4d04,e3f442d9,690ffc1b,5e8301f4,13,13,S1,1,False,True,1,True,,0.0005,-0.3727781551077179,-0.07289201717634632,"{""S1"": {""and_mask"": 1}}"
2475,off_target,3,neighbor_probe,S5,5,5,2,6ce416051079421e4d04,e3f442d9,0d9319ee,d21589f0,14,14,S6,1,False,True,1,True,,0.0005,-0.21576026117901212,0.09563056981744894,"{""S6"": {""replacement"": 10}}"
2476,multi_hit,4,multi_probe,S0,0,6,2,b67736ff4c567a14112b,30e88f1f,4645b86f,d9bd35e4,11,15,S0;S1;S2;S6,4,True,True,3,True,,0.4408159548220913,0.1820093532583028,0.04554239286598153,"{""S0"": {""replacement"": 15}, ""S1"": {""replacement"": 1}, ""S2"": {""replacement"": 7}, ""S6"": {""replacement"": 9}}"
2477,invalid_reset,5,multi_probe,S5,5,6,2,b67736ff4c567a14112b,30e88f1f,f55afe22,5b15cccb,15,15,,0,False,False,0,False,timeout,0.14802174726973996,0.16660156248080163,-0.05496131286882854,{}
2478,invalid_reset,5,invalid_probe,S0,0,7,2,b78b228f913a5cfcb7ec,5efdde13,1f09b392,cfc5311a,9,9,,0,False,False,0,False,reset,0.985,0.33406987028831947,0.11487866713524025,{}
2479,invalid_reset,5,invalid_probe,S5,5,7,2,b78b228f913a5cfcb7ec,5efdde13,af176c87,69181d87,14,14,,0,False,False,0,False,timeout,0.985,0.13037856700169675,0.17186136414348938,{}
2480,off_target,3,miss_probe,S0,0,0,3,94be897446726719d350,124ec80a,2697234f,bef63b8e,4,4,S2,1,False,True,1,True,,0.0005,-0.44254345795605937,-0.39352729418841603,"{""S2"": {""and_mask"": 4}}"
2481,off_target,3,miss_probe,S5,5,0,3,94be897446726719d350,124ec80a,c53c7d00,23774368,3,3,S2,1,False,True,1,True,,0.0005,0.08821282093069045,0.35247929084834345,"{""S2"": {""and_mask"": 5}}"
2482,missed,0,miss_probe,S0,0,1,3,454d5b2e2dc08ce40669,2bcb35b6,de51dd67,b01f237d,11,11,,0,False,False,0,False,,0.0005,-0.17892381014929934,-0.27723638357767405,{}
2483,missed,0,miss_probe,S5,5,1,3,454d5b2e2dc08ce40669,2bcb35b6,202d7fb3,bfd8d7f4,1,1,,0,False,False,0,False,,0.0005,-0.2298048097726359,-0.43460088507972094,{}
2484,multi_hit,4,target_probe,S0,0,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,71b490b5,24f11f66,7,5,S0;S2,2,True,True,1,True,,0.0006996007336647474,0.20452849982494095,0.44246194395376703,"{""S0"": {""and_mask"": 5}, ""S2"": {""and_mask"": 5}}"
2485,multi_hit,4,target_probe,S5,5,2,3,982fc83b7cc8e27ed3ed,c48bcaf1,d5911e5e,f8c42dc6,4,0,S5;S6,2,True,True,2,True,,0.0016692835378774237,-0.8326648045613929,0.08535310211269734,"{""S5"": {""and_mask"": 11}, ""S6"": {""and_mask"": 5}}"
2486,off_target,3,target_probe,S0,0,3,3,9a12785cf0bfd7f9169e,615424b1,b23aee72,b7369f43,2,2,S1,1,False,True,1,True,,0.0005,-0.42185787718485024,0.009771528842568171,"{""S1"": {""bit_position"": 1}}"
2487,missed,0,target_probe,S5,5,3,3,9a12785cf0bfd7f9169e,615424b1,7898cfb8,86d96284,8,8,,0,False,False,0,False,,0.0007640313578972526,-0.4674958479533062,-0.21114827307419987,{}
2488,clean_target_effective,2,target_probe,S0,0,4,3,19befa4e32aa4154e8eb,48e4d611,f5f9592a,2a6dce44,5,1,S0,1,True,False,1,True,,0.0008241893679235948,-0.28442413179234177,-0.0024900263328333817,"{""S0"": {""and_mask"": 1}}"
2489,missed,0,target_probe,S5,5,4,3,19befa4e32aa4154e8eb,48e4d611,236851de,7b4ca5c6,10,10,,0,False,False,0,False,,0.0005,-0.528735413523421,0.07768954881133132,{}
2490,multi_hit,4,target_probe,S0,0,5,3,6ce416051079421e4d04,e3f442d9,2adbd487,43480d56,15,7,S0;S1,2,True,True,2,True,,0.0009908415239937357,-0.16646209168579576,-0.06213019558746137,"{""S0"": {""and_mask"": 7}, ""S1"": {""and_mask"": 6}}"
2491,multi_hit,4,target_probe,S5,5,5,3,6ce416051079421e4d04,e3f442d9,68acce5c,332f1f96,13,9,S5;S6,2,True,True,1,True,,0.001925347660125118,0.4317446887007924,0.12019030908449675,"{""S5"": {""bit_position"": 2, ""stuck_value"": 0}, ""S6"": {""bit_position"": 2, ""stuck_value"": 0}}"
2492,clean_target_effective,2,target_probe,S0,0,6,3,b67736ff4c567a14112b,30e88f1f,bbe6fee9,8e00ef9c,3,2,S0,1,True,False,1,True,,0.0009249424712411344,0.1900174278444264,0.018234582286892793,"{""S0"": {""bit_position"": 0}}"
2493,off_target,3,neighbor_probe,S5,5,6,3,b67736ff4c567a14112b,30e88f1f,d44e561a,ffc5c224,2,2,S6,1,False,True,1,True,,0.0005,0.024021958978850056,0.14365456986279596,"{""S6"": {""bit_position"": 3, ""stuck_value"": 0}}"
2494,multi_hit,4,neighbor_probe,S0,0,7,3,b78b228f913a5cfcb7ec,5efdde13,17df8a89,3f85e32f,12,12,S1;S5,2,False,True,2,True,,0.0005,-0.28640363673203806,0.01158233479013446,"{""S1"": {""and_mask"": 6}, ""S5"": {""and_mask"": 8}}"
2495,off_target,3,neighbor_probe,S5,5,7,3,b78b228f913a5cfcb7ec,5efdde13,95784ae9,072a8681,13,13,S4,1,False,True,1,True,,0.0009476379696525101,-0.11727072492040205,0.07684527567145016,"{""S4"": {""and_mask"": 6}}"
2496,multi_hit,4,multi_probe,S0,0,0,0,94be897446726719d350,124ec80a,0048bde3,d05c7281,11,12,S0;S1,2,True,True,2,True,,0.01068879596334019,0.28607816871403163,0.04608041491052369,"{""S0"": {""replacement"": 12}, ""S1"": {""replacement"": 10}}"
2497,multi_hit,4,multi_probe,S5,5,0,0,94be897446726719d350,124ec80a,df7eacc3,20655a94,2,0,S5;S6,2,True,True,1,True,,0.004261757570852632,0.6060639007244777,0.25710818709273237,"{""S5"": {""and_mask"": 5}, ""S6"": {""and_mask"": 14}}"
2498,invalid_reset,5,invalid_probe,S0,0,1,0,454d5b2e2dc08ce40669,2bcb35b6,52121245,ef2401c9,15,15,,0,False,False,0,False,reset,0.985,0.2812264964489207,-0.05139578087643731,{}
2499,invalid_reset,5,invalid_probe,S5,5,1,0,454d5b2e2dc08ce40669,2bcb35b6,4289834b,f5038036,12,12,,0,False,False,0,False,reset,0.985,0.35321696963474725,0.19224625147484373,{}
2500,missed,0,miss_probe,S0,0,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,de970343,ddb86c02,3,3,,0,False,False,0,False,,0.0005,0.11733283049087935,0.15534551513276473,{}
2501,off_target,3,miss_probe,S5,5,2,0,982fc83b7cc8e27ed3ed,c48bcaf1,984f311d,6762fe7d,14,14,S3,1,False,True,0,False,,0.0005,-0.13564043269264084,0.013168329285382344,"{""S3"": {""and_mask"": 7}}"
2502,missed,0,miss_probe,S0,0,3,0,9a12785cf0bfd7f9169e,615424b1,62136215,7db03a9d,12,12,,0,False,False,0,False,,0.0005,-0.5334846633502197,0.21921654610620409,{}
2503,missed,0,miss_probe,S5,5,3,0,9a12785cf0bfd7f9169e,615424b1,8e0f76bb,d953a313,0,0,,0,False,False,0,False,,0.0005,-0.7664140768556867,0.020730847332102835,{}
2504,clean_target_ineffective,1,target_probe,S0,0,4,0,19befa4e32aa4154e8eb,48e4d611,25a0bc3a,f9541881,0,0,S0,1,True,False,0,False,,0.000882041129456743,-0.0824718547315033,-0.12855890318457014,"{""S0"": {""and_mask"": 11}}"
2505,clean_target_effective,2,target_probe,S5,5,4,0,19befa4e32aa4154e8eb,48e4d611,3b82424a,6bf0c35b,1,0,S5,1,True,False,1,True,,0.0005362385435178038,0.17723040280597702,0.10121175616649143,"{""S5"": {""and_mask"": 14}}"
2506,missed,0,target_probe,S0,0,5,0,6ce416051079421e4d04,e3f442d9,74dba1ce,a2d45e19,0,0,,0,False,False,0,False,,0.0005,0.12336837712003784,0.18338154322586037,{}
2507,clean_target_effective,2,target_probe,S5,5,5,0,6ce416051079421e4d04,e3f442d9,45410417,587f7935,8,0,S5,1,True,False,1,True,,0.0005004347751081462,0.6072219641363017,0.36539164791172046,"{""S5"": {""bit_position"": 3}}"
2508,missed,0,target_probe,S0,0,6,0,b67736ff4c567a14112b,30e88f1f,e1eee149,d432ac09,6,6,,0,False,False,0,False,,0.0005,0.452829587960099,-0.00926664461955507,{}
2509,off_target,3,target_probe,S5,5,6,0,b67736ff4c567a14112b,30e88f1f,8401a347,c2bb3264,5,5,S6,1,False,True,1,True,,0.0007479073505989285,-0.3180199924834361,0.2022449479455883,"{""S6"": {""and_mask"": 1}}"
2510,clean_target_effective,2,target_probe,S0,0,7,0,b78b228f913a5cfcb7ec,5efdde13,4efad032,80ab3605,6,2,S0,1,True,False,1,True,,0.0026608791233001233,0.49622670125457163,-0.19312727140133673,"{""S0"": {""and_mask"": 10}}"
2511,multi_hit,4,target_probe,S5,5,7,0,b78b228f913a5cfcb7ec,5efdde13,36953ea9,387a1df8,8,8,S4;S5,2,True,True,1,True,,0.0005,-0.4357621515361961,0.07653450239477474,"{""S4"": {""and_mask"": 14}, ""S5"": {""and_mask"": 12}}"
2512,clean_target_effective,2,target_probe,S0,0,0,1,94be897446726719d350,124ec80a,d5103ec3,ee3dd5b8,2,3,S0,1,True,False,1,True,,0.000572729386489621,0.10937205155428538,0.038233198366769444,"{""S0"": {""replacement"": 3}}"
2513,off_target,3,neighbor_probe,S5,5,0,1,94be897446726719d350,124ec80a,8daf7224,7ae4f0aa,10,10,S4,1,False,True,1,True,,0.0005097315197507546,0.28925683895045556,0.12876740298027642,"{""S4"": {""and_mask"": 5}}"
2514,off_target,3,neighbor_probe,S0,0,1,1,454d5b2e2dc08ce40669,2bcb35b6,f3e04bcf,36184aa8,14,14,S1,1,False,True,1,True,,0.0005319023861359142,0.34741245148804567,-0.07713591467523113,"{""S1"": {""replacement"": 12}}"
2515,off_target,3,neighbor_probe,S5,5,1,1,454d5b2e2dc08ce40669,2bcb35b6,31237dec,c718d1ec,13,13,S4,1,False,True,1,True,,0.0005098016706206243,0.34927001835248284,-0.14948501446717943,"{""S4"": {""bit_position"": 0}}"
2516,missed,0,multi_probe,S0,0,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,ef482897,928dcfb1,0,0,,0,False,False,0,False,,0.014979413376880744,-0.14082514337049432,-0.3347529721632394,{}
2517,multi_hit,4,multi_probe,S5,5,2,1,982fc83b7cc8e27ed3ed,c48bcaf1,a5d37865,88aac10e,2,2,S2;S4;S5;S6,4,True,True,2,True,,0.029789707911798448,-0.505564269185154,-0.11321169960128614,"{""S2"": {""and_mask"": 3}, ""S4"": {""and_mask"": 5}, ""S5"": {""and_mask"": 11}, ""S6"": {""and_mask"": 6}}"
2518,invalid_reset,5,invalid_probe,S0,0,3,1,9a12785cf0bfd7f9169e,615424b1,fddd85af,c198d74b,10,10,,0,False,False,0,False,reset,0.9276768877043363,0.07535446586997825,-0.10860493769324685,{}
2519,multi_hit,4,invalid_probe,S5,5,3,1,9a12785cf0bfd7f9169e,615424b1,31407007,7158ea0e,0,0,S3;S4;S5,3,True,True,2,True,,0.7622685058003937,-0.32433358513367205,0.06134746090152415,"{""S3"": {""and_mask"": 7}, ""S4"": {""and_mask"": 2}, ""S5"": {""and_mask"": 0}}"
